,Unnamed: 0,area,bathroom,direction,price,rooms,type,latitude,longitude
1539,1539, 223mt, 3,"Cerros De Gurabo I, Santiago","US$ 300,000", 3,Venta,19.4651827,-70.681135
1540,1540, 603mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 2,224,200", 3,Venta,18.441375,-69.9697149
1541,1541, 606mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 2,048,200", 3,Venta,18.441375,-69.9697149
1542,1542, 230mt, 3,"Cerros De Gurabo I, Santiago","US$ 281,875", 3,Venta,19.4651827,-70.681135
1543,1543, 600mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 1,725,000", 3,Venta,18.441375,-69.9697149
1544,1544, 230mt, 3,"Cerros De Gurabo I, Santiago","US$ 281,875", 3,Venta,19.4651827,-70.681135
1545,1545, 230mt, 3,"Cerros De Gurabo I, Santiago","US$ 281,875", 3,Venta,19.4651827,-70.681135
1546,1546, 223mt, 3,"Cerros De Gurabo I, Santiago","US$ 302,500", 3,Venta,19.4651827,-70.681135
1547,1547, 248mt, 3,"Cerros De Gurabo I, Santiago","US$ 302,500", 3,Venta,19.4651827,-70.681135
1548,1548, 282mt, 4,"Ensanche Naco, Santo Domingo De Guzmán","US$ 265,000", 4,Venta,18.48063285,-69.9245812964471
1549,1549, 248mt, 3,"Cerros De Gurabo I, Santiago","US$ 302,500", 3,Venta,19.4651827,-70.681135
1550,1550, 165mt, 3,"Urbanización La Española, Santiago","US$ 195,000", 3,Venta,null,null
1551,1551, 375mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 550,000", 3,Venta,18.4772093,-69.8949479
1552,1552, 140mt, 2,"Gascue, Santo Domingo De Guzmán","US$ 150,000", 2,Venta,18.4929955,-69.9032885
1553,1553, 305mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 330,000", 3,Venta,18.441375,-69.9697149
1554,1554, 144mt, 2,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 3,352,250", 3,Venta,null,null
1555,1555, 230mt, 3,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 4,412,915", 3,Venta,null,null
1556,1556, 215mt, 3,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 4,961,715", 3,Venta,null,null
1557,1557, 143mt, 2,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 3,352,250", 3,Venta,null,null
1558,1558, 349mt, 3,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 6,496,785", 3,Venta,null,null
1559,1559, 103mt, 1,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 2,483,250", 2,Venta,null,null
1560,1560, 166mt, 2,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 3,665,295", 3,Venta,null,null
1561,1561, 226mt, 3,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 4,309,415", 3,Venta,null,null
1562,1562, 140mt, 2,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 3,246,925", 3,Venta,null,null
1563,1563, 257mt, 3,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 5,805,230", 3,Venta,null,null
1564,1564, 105mt, 1,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 2,559,425", 2,Venta,null,null
1565,1565, 641mt, 2,"Las Calabazas, Jarabacoa","US$ 60,000", 3,Venta,null,null
1566,1566, 179mt, 3,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 3,659,275", 3,Venta,null,null
1567,1567, 105mt, 1,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 2,536,325", 2,Venta,null,null
1568,1568, 115mt, 2,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 2,471,425", 2,Venta,null,null
1569,1569, 181mt, 2,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 3,778,735", 3,Venta,null,null
1570,1570, 193mt, 3,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 4,387,000", 3,Venta,null,null
1571,1571, 172mt, 2,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 3,756,870", 3,Venta,null,null
1572,1572, 134mt, 2,"El Dorado I, Santiago","RD$ 3,700,000", 3,Venta,3.42070205,-76.5290149448327
1573,1573, 120mt, 2,"Villa Marina, Santo Domingo De Guzmán","RD$ 3,800,000", 3,Venta,18.4830694,-69.9706697
1574,1574, 287mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 2,000", 3,Alquiler Línea Blanca,18.4522046,-69.9484723
1575,1575, 326mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 1,800", 3,Alquiler,18.48063285,-69.9245812964471
1576,1576, 195mt, 2,"Los Jardines Metropolitanos, Santiago","RD$ 5,300,000", 3,Venta,null,null
1577,1577, 230mt, 3,"Ensanche Isabelita Ii, Santo Domingo Este","RD$ 4,929,725", 3,Venta,null,null
1578,1578, 225mt, 3,"Urbanización Real, Santo Domingo De Guzmán","US$ 230,000", 3,Venta,18.4428514,-69.9757123
1579,1579, 167mt, 2,"Cerro Alto, Santiago","RD$ 4,600,000", 4,Venta,20.6968708,-100.2177187
1580,1580, 133mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","RD$ 5,250,000", 2,Venta,18.4651751,-69.9412137
1581,1581, 351mt, 3,"La Trinitaria, Santiago","US$ 381,297", 3,Venta,19.4544274,-70.6930311
1582,1582, 296mt, 3,"La Trinitaria, Santiago","US$ 381,297", 3,Venta,19.4544274,-70.6930311
1583,1583, 296mt, 3,"La Trinitaria, Santiago","US$ 380,000", 3,Venta,19.4544274,-70.6930311
1584,1584, 120mt, 2,"Quisqueya, Santo Domingo De Guzmán","RD$ 5,600,000", 3,Venta,18.4668866,-69.8938273
1585,1585, 127mt, 2,"Juan Dolio, Guayacanes","US$ 175,000", 2,Venta,18.4268923,-69.4162105
1586,1586, 106mt, 2,"Quisqueya, Santo Domingo De Guzmán","RD$ 4,300,000", 2,Venta,18.4668866,-69.8938273
1587,1587, 85mt, 2,"San Isidro Afuera, Santo Domingo Este","RD$ 18,000", 3,Alquiler,null,null
1588,1588, 296mt, 3,"La Trinitaria, Santiago","US$ 381,297", 3,Venta,19.4544274,-70.6930311
1589,1589, 244mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 300,000", 3,Venta,18.4651751,-69.9412137
1590,1590, 237mt, 3,"Julieta Morales, Santo Domingo De Guzmán","RD$ 7,650,000", 3,Venta,18.4726596,-69.9447167
1591,1591, 297mt, 3,"La Trinitaria, Santiago","US$ 381,297", 3,Venta,19.4544274,-70.6930311
1592,1592, 271mt, 3,"La Trinitaria, Santiago","US$ 381,297", 3,Venta,19.4544274,-70.6930311
1593,1593, 150mt, 2,"Cerro Hermoso, Santiago","RD$ 3,700,000", 3,Venta,19.4401006,-70.8184764
1594,1594, 285mt, 3,"La Trinitaria, Santiago","US$ 400,995", 3,Venta,19.4544274,-70.6930311
1595,1595, 62mt, 1,"Piantini, Santo Domingo De Guzmán","US$ 118,000", 1,Venta,18.4772093,-69.8949479
1596,1596, 68mt, 1,"Piantini, Santo Domingo De Guzmán","US$ 129,000", 1,Venta,18.4772093,-69.8949479
1597,1597, 205mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 197,000", 3,Venta,18.4651751,-69.9412137
1598,1598, 140mt, 2,"La Julia, Santo Domingo De Guzmán","RD$ 5,300,000", 3,Venta,18.4633288,-69.9238582
1599,1599, 246mt, 2,"Jardines Del Sur I Y Ii, Santo Domingo De Guzmán","RD$ 6,925,000", 3,Venta,18.44128635,-69.9494794210503
1600,1600, 297mt, 3,"La Trinitaria, Santiago","US$ 381,297", 3,Venta,19.4544274,-70.6930311
1601,1601, 220mt, 3,"La Trinitaria, Santiago","US$ 260,000", 3,Venta,19.4544274,-70.6930311
1602,1602, 65mt, 1,"Piantini, Santo Domingo De Guzmán",US$ 675, 1,Alquiler Amueblado,18.4772093,-69.8949479
1603,1603, 109mt, 2,"Quisqueya, Santo Domingo De Guzmán","RD$ 5,400,000", 2,Venta,18.4668866,-69.8938273
1604,1604, 195mt, 3,"La Trinitaria, Santiago","US$ 260,000", 3,Venta,19.4544274,-70.6930311
1605,1605, 288mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 185,000", 3,Venta,18.4772093,-69.8949479
1606,1606, 277mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 1,100", 3,Alquiler,18.48063285,-69.9245812964471
1607,1607, 89mt, 2,"Ciudad Real, Santo Domingo De Guzmán","RD$ 2,700,000", 3,Venta,18.5115991,-69.9852281
1608,1608, 480mt, 3,"La Esperilla, Santo Domingo De Guzmán","US$ 450,000", 3,Venta,18.46817535,-69.9199088057318
1609,1609, 181mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 158,000", 3,Venta,18.48063285,-69.9245812964471
1610,1610, 194mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","RD$ 5,950,000", 3,Venta,18.4651751,-69.9412137
1611,1611, 80mt, 1,"Bella Vista, Santo Domingo De Guzmán","US$ 110,000", 1,Venta,18.4522046,-69.9484723
1612,1612, 560mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 5,000", 3,Alquiler,18.441375,-69.9697149
1613,1613, 311mt, 2,"La Playa, Las Terrenas","US$ 612,000", 2,Venta,19.3226611,-69.5543798480446
1614,1614, 127mt, 2,"Los Frailes I, Santo Domingo Este","RD$ 3,250,000", 3,Venta,18.4726799,-69.8178051
1615,1615, 200mt, 2,"Bella Vista, Santo Domingo De Guzmán","US$ 1,200", 3,Alquiler,18.4522046,-69.9484723
1616,1616, 65mt, 1,"Bella Vista, Santo Domingo De Guzmán",US$ 500, 1,Alquiler,18.4522046,-69.9484723
1617,1617, 106mt, 1,"Altos De Arroyo Hondo Iii, Santo Domingo De Guzmán","RD$ 2,975,000", 2,Venta,18.5029036,-69.9640468
1618,1618, 257mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 320,000", 3,Venta,18.48063285,-69.9245812964471
1619,1619, 213mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 250,000", 3,Venta,18.4522046,-69.9484723
1620,1620, 61mt, 1,"Gascue, Santo Domingo De Guzmán","US$ 93,000", 1,Venta,18.4929955,-69.9032885
1621,1621, 963mt, 6,"La Esperilla, Santo Domingo De Guzmán","US$ 800,000", 4,Venta,18.46817535,-69.9199088057318
1622,1622, 188mt, 3,"Paraíso, Santo Domingo De Guzmán","US$ 310,000", 3,Venta,-14.0848185,-75.7236762
1623,1623, 89mt, 1,"Las Ballenas, Las Terrenas","US$ 245,000", 2,Venta,null,null
1624,1624, 67mt, 1,"Piantini, Santo Domingo De Guzmán","US$ 145,000", 1,Venta,18.4772093,-69.8949479
1625,1625, 312mt, 3,"Paraíso, Santo Domingo De Guzmán","US$ 305,000", 3,Venta,-14.0848185,-75.7236762
1626,1626, 152mt, 2,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 280,000", 2,Venta,18.441375,-69.9697149
1627,1627, 60mt, 1,"Zona Universitaria, Santo Domingo De Guzmán","US$ 1,000", 1,Alquiler Amueblado,null,null
1628,1628, 334mt, 3,"Zona Universitaria, Santo Domingo De Guzmán","RD$ 11,000,000", 4,Venta,null,null
1629,1629, 261mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 370,000", 3,Venta,18.48063285,-69.9245812964471
1630,1630, 415mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 645,000", 3,Venta,18.4772093,-69.8949479
1631,1631, 162mt, 2,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 1,350", 2,Alquiler,null,null
1632,1632, 185mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 1,700", 3,Alquiler,18.48063285,-69.9245812964471
1633,1633, 175mt, 3,"Ensanche Serralles, Santo Domingo De Guzmán","RD$ 7,100,000", 3,Venta,null,null
1634,1634, 175mt, 3,"Ensanche Serralles, Santo Domingo De Guzmán","RD$ 6,900,000", 3,Venta,null,null
1635,1635, 125mt, 2,"Villa Olga, Santiago","RD$ 5,300,000", 3,Venta,42.8449509,-8.5782157
1636,1636, 93mt, 2,"Arroyo Hondo, Santo Domingo De Guzmán",US$ 750, 1,Alquiler Línea Blanca,18.5051048,-69.931862
1637,1637, 37mt, 1,"Don Honorio, Santo Domingo De Guzmán","RD$ 1,400,000", 1,Venta,18.4953354,-69.9808568
1638,1638, 144mt, 2,"Don Honorio, Santo Domingo De Guzmán","RD$ 3,800,000", 3,Venta,18.4953354,-69.9808568
1639,1639, 143mt, 2,"Ensanche Naco, Santo Domingo De Guzmán","US$ 1,600", 2,Alquiler Amueblado,18.48063285,-69.9245812964471
1640,1640, 176mt, 2,"Los ÁLamos, Santiago","US$ 100,500", 3,Venta,-33.2208784,-70.7065466
1641,1641, 146mt, 2,"Centro Del Pueblo, Bisonó","RD$ 5,000,000", 3,Venta,null,null
1642,1642, 138mt, 2,"Arroyo Hondo, Santo Domingo De Guzmán","RD$ 4,500,000", 3,Venta,18.5051048,-69.931862
1643,1643, 207mt, 2,"Gascue, Santo Domingo De Guzmán","RD$ 8,200,000", 3,Venta,18.4929955,-69.9032885
1644,1644, 116mt, 1,"La Esperilla, Santo Domingo De Guzmán","US$ 220,000", 1,Venta,18.46817535,-69.9199088057318
1645,1645, 125mt, 2,"Villa Olga, Santiago","RD$ 5,300,000", 3,Venta,42.8449509,-8.5782157
1646,1646, 186mt, 3,"Juan Dolio, Guayacanes","US$ 370,000", 3,Venta,18.4268923,-69.4162105
1647,1647, 354mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 530,000", 3,Venta,18.441375,-69.9697149
1648,1648, 260mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 360,000", 3,Venta,18.4772093,-69.8949479
1649,1649, 353mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 525,000", 3,Venta,18.441375,-69.9697149
1650,1650, 70mt, 1,"Zona Colonial, Santo Domingo De Guzmán","US$ 139,000", 2,Venta Ambueblado,18.4714798,-69.8868222
1651,1651, 70mt, 2,"Los Corales, Bavaro","US$ 250,000", 2,Venta,null,null
1652,1652, 95mt, 2,"Los Corales, Bavaro","US$ 570,000", 2,Venta,null,null
1653,1653, 79mt, 2,"Casa De Campo, La Romana","US$ 450,000", 2,Venta,18.4163009,-68.9232404
1654,1654,Unknown, 1,"Juan Dolio, Guayacanes","US$ 158,000", 1,Venta,18.4268923,-69.4162105
1655,1655, 124mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","RD$ 6,300,000", 3,Venta,18.4651751,-69.9412137
1656,1656, 168mt, 2,"Ciudad Nueva, Santo Domingo De Guzmán",US$ 700, 3,Alquiler,18.4686598,-69.8922727
1657,1657, 815mt, 4,"Piantini, Santo Domingo De Guzmán","US$ 2,500,000", 4,Venta,18.4772093,-69.8949479
1658,1658, 120mt, 2,"Juan Dolio, Guayacanes","US$ 265,000", 2,Venta,18.4268923,-69.4162105
1659,1659, 152mt, 2,"Alma Rosa Ii, Santo Domingo Este","RD$ 3,800,000", 3,Venta,18.487125,-69.8502758
1660,1660, 140mt, 2,"Los Prados, Santo Domingo De Guzmán","RD$ 4,900,000", 3,Venta,18.4747108,-69.9598991
1661,1661, 82mt, 1,"San Juan Bosco, Santo Domingo De Guzmán","RD$ 3,600,000", 2,Venta,18.5026859,-69.8801387
1662,1662, 135mt, 2,"Bella Vista, Santo Domingo De Guzmán","RD$ 30,000", 2,Alquiler,18.4522046,-69.9484723
1663,1663, 77mt, 1,"La Julia, Santo Domingo De Guzmán","US$ 1,100", 1,Alquiler Amueblado,18.4633288,-69.9238582
1664,1664, 164mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 175,000", 3,Venta,18.4651751,-69.9412137
1665,1665, 130mt, 2,"Alma Rosa I, Santo Domingo Este","RD$ 5,400,000", 3,Venta,18.4918726,-69.8559554
1666,1666, 179mt, 2,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 210,000", 3,Venta,null,null
1667,1667, 353mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 2,700", 3,Alquiler,18.441375,-69.9697149
1668,1668, 205mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 185,000", 3,Venta,18.48063285,-69.9245812964471
1669,1669, 415mt, 10,"Zona Colonial, Santo Domingo De Guzmán","US$ 570,000", 10,Venta,18.4714798,-69.8868222
1670,1670, 90mt, 2,"Zona Universitaria, Santo Domingo De Guzmán","RD$ 3,500,000", 1,Venta,null,null
1671,1671, 140mt, 2,"Mirador Norte, Santo Domingo De Guzmán","US$ 145,000", 2,Venta,18.4505505,-69.9579591088741
1672,1672, 95mt, 2,"Los Laureles, Santiago","RD$ 3,525,000", 3,Venta,-1.7671882,-77.9763973
1673,1673, 194mt, 2,"Gascue, Santo Domingo De Guzmán","US$ 185,000", 2,Venta,18.4929955,-69.9032885
1674,1674, 180mt, 2,"Tropical Metaldom, Santo Domingo De Guzmán","RD$ 4,350,000", 2,Venta,null,null
1675,1675, 177mt, 2,"Altos De Arroyo Hondo Ii, Santo Domingo De Guzmán","RD$ 5,500,000", 3,Venta,18.5042878,-69.9497993
1676,1676, 198mt, 3,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 1,050", 3,Alquiler Amueblado,null,null
1677,1677, 168mt, 2,"La Julia, Santo Domingo De Guzmán","US$ 168,000", 3,Venta,18.4633288,-69.9238582
1678,1678, 260mt, 3,"Malecon, Santo Domingo De Guzmán","US$ 2,500", 3,Alquiler Amueblado,18.4801972,-69.942111
1679,1679, 60mt, 1,"La Julia, Santo Domingo De Guzmán","US$ 110,000", 1,Venta,18.4633288,-69.9238582
1680,1680, 225mt, 2,"Bella Vista, Santo Domingo De Guzmán","US$ 210,000", 3,Venta,18.4522046,-69.9484723
1681,1681, 400mt, 3,"Malecon, Santo Domingo De Guzmán","US$ 3,600", 4,Alquiler Amueblado,18.4801972,-69.942111
1682,1682, 205mt, 2,"Paraíso, Santo Domingo De Guzmán","RD$ 36,000", 3,Alquiler,-14.0848185,-75.7236762
1683,1683, 150mt, 2,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 143,000", 3,Venta,18.441375,-69.9697149
1684,1684, 289mt, 3,"La Ceiba, Las Terrenas","US$ 215,000", 3,Venta,19.3113348,-69.5400841
1685,1685, 89mt, 2,"Pantoja, Los Alcarrizos","RD$ 2,300,000", 3,Venta,18.5266242,-70.000069
1686,1686, 110mt, 2,"El Cosón, Las Terrenas","US$ 295,000", 2,Venta Ambueblado,19.293939,-69.5955384
1687,1687, 90mt, 1,"Piantini, Santo Domingo De Guzmán","US$ 1,300", 1,Alquiler,18.4772093,-69.8949479
1688,1688, 290mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 2,700", 3,Alquiler Amueblado,18.4522046,-69.9484723
1689,1689, 115mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","RD$ 4,750,000", 2,Venta,18.4651751,-69.9412137
1690,1690, 117mt, 2,"Corales Del Sur, Santo Domingo Este","RD$ 3,000,000", 3,Venta,18.4734225,-69.827685
1691,1691, 270mt, 2,"Arroyo Hondo, Santo Domingo De Guzmán","RD$ 10,200,000", 3,Venta,18.5051048,-69.931862
1692,1692, 183mt, 2,"La Esperilla, Santo Domingo De Guzmán","US$ 1,400", 3,Alquiler Amueblado,18.46817535,-69.9199088057318
1693,1693, 90mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","RD$ 6,600,000", 3,Venta,18.48063285,-69.9245812964471
1694,1694, 90mt, 2,"Altos De Arroyo Hondo Iii, Santo Domingo De Guzmán","RD$ 2,900,000", 3,Venta,18.5029036,-69.9640468
1695,1695, 300mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 280,000", 3,Venta,18.441375,-69.9697149
1696,1696, 100mt, 2,"San Isidro Afuera, Santo Domingo Este","RD$ 3,250,000", 3,Venta,null,null
1697,1697, 209mt, 3,"Paraíso, Santo Domingo De Guzmán","US$ 1,100", 3,Alquiler Amueblado,-14.0848185,-75.7236762
1698,1698, 225mt, 3,"Paraíso, Santo Domingo De Guzmán","US$ 400,000", 3,Venta,-14.0848185,-75.7236762
1699,1699, 178mt, 2,"Bella Vista, Santo Domingo De Guzmán","US$ 188,000", 3,Venta,18.4522046,-69.9484723
1700,1700, 178mt, 2,"Bella Vista, Santo Domingo Este","US$ 188,000", 3,Venta,18.4936515,-69.8383703
1701,1701, 143mt, 2,"El Millón, Santo Domingo De Guzmán","RD$ 5,300,000", 3,Venta,18.4593396,-69.9597566
1702,1702, 178mt, 2,"Bella Vista, Santo Domingo De Guzmán","US$ 191,000", 3,Venta,18.4522046,-69.9484723
1703,1703, 120mt, 2,"Juan Dolio, Guayacanes","US$ 2,500", 2,Alquiler,18.4268923,-69.4162105
1704,1704, 168mt, 2,"La Esperilla, Santo Domingo De Guzmán","US$ 1,575", 3,Alquiler,18.46817535,-69.9199088057318
1705,1705, 89mt, 2,"La Guáyiga, Pedro Brand","RD$ 2,750,000", 3,Venta,18.5482372,-70.04422815
1706,1706, 335mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 325,000", 3,Venta,18.48063285,-69.9245812964471
1707,1707, 85mt, 1,"Paraíso, Santo Domingo De Guzmán","US$ 110,000", 1,Venta,-14.0848185,-75.7236762
1708,1708, 109mt, 2,"Urbanización Lucerna, Santo Domingo Este","RD$ 2,800,000", 3,Venta,18.5189333,-69.8453234
1709,1709, 140mt, 2,"La Julia, Santo Domingo De Guzmán","US$ 210,000", 3,Venta,18.4633288,-69.9238582
1710,1710, 178mt, 2,"Bella Vista, Santo Domingo De Guzmán","US$ 197,000", 3,Venta,18.4522046,-69.9484723
1711,1711, 335mt, 3,"Urbanización Real, Santo Domingo De Guzmán","US$ 260,000", 3,Venta,18.4428514,-69.9757123
1712,1712, 174mt, 2,"Arroyo Hondo, Santo Domingo De Guzmán","RD$ 5,500,000", 3,Venta,18.5051048,-69.931862
1713,1713, 190mt, 2,"Bella Vista, Santo Domingo Este","US$ 197,000", 3,Venta,18.4936515,-69.8383703
1714,1714, 166mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 210,000", 2,Venta,18.48063285,-69.9245812964471
1715,1715, 170mt, 3,"Zona Universitaria, Santo Domingo De Guzmán","US$ 230,000", 3,Venta,null,null
1716,1716, 195mt, 2,"Mirador Sur, Santo Domingo De Guzmán","US$ 1,500", 3,Alquiler Amueblado,18.44863,-69.9556090626115
1717,1717, 91mt, 1,"Bella Vista, Santo Domingo De Guzmán",US$ 850, 1,Alquiler,18.4522046,-69.9484723
1718,1718, 260mt, 3,"La Esperilla, Santo Domingo De Guzmán","US$ 1,800", 3,Alquiler,18.46817535,-69.9199088057318
1719,1719, 210mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 200,000", 3,Venta,18.48063285,-69.9245812964471
1720,1720, 546mt, 4,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 1,500,000", 4,Venta,18.441375,-69.9697149
1721,1721, 274mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 3,500", 3,Alquiler,18.4772093,-69.8949479
1722,1722, 173mt, 2,"Paraíso, Santo Domingo De Guzmán","US$ 215,000", 2,Venta,-14.0848185,-75.7236762
1723,1723, 150mt, 2,"Urbanización Real, Santo Domingo De Guzmán","RD$ 6,300,000", 3,Venta,18.4428514,-69.9757123
1724,1724, 234mt, 2,"Renacimiento, Santo Domingo De Guzmán","RD$ 6,000,000", 3,Venta,18.44677475,-69.9683024115298
1725,1725, 217mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 229,500", 3,Venta,18.4651751,-69.9412137
1726,1726, 127mt, 2,"Alma Rosa I, Santo Domingo Este","RD$ 4,300,000", 3,Venta,18.4918726,-69.8559554
1727,1727, 151mt, 2,"Alma Rosa I, Santo Domingo Este","RD$ 4,700,000", 3,Venta,18.4918726,-69.8559554
1728,1728, 220mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 2,200", 3,Alquiler Amueblado,18.441375,-69.9697149
1729,1729, 332mt, 4,"La Esperilla, Santo Domingo De Guzmán","US$ 2,500", 4,Alquiler Amueblado,18.46817535,-69.9199088057318
1730,1730, 73mt, 2,"Juan Dolio, Guayacanes","US$ 155,000", 1,Venta,18.4268923,-69.4162105
1731,1731, 128mt, 2,"Jardines Del Sur I Y Ii, Santo Domingo De Guzmán","US$ 165,000", 3,Venta,18.44128635,-69.9494794210503
1732,1732, 190mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 217,250", 3,Venta,18.4651751,-69.9412137
1733,1733, 172mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 196,180", 2,Venta,18.4651751,-69.9412137
1734,1734, 137mt, 2,"Diego De Ocampo O Los Jardines Del Norte, Santiago","RD$ 3,200,000", 3,Venta,null,null
1735,1735, 174mt, 2,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 205,000", 3,Venta,null,null
1736,1736, 527mt, 4,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 700,000", 4,Venta,null,null
1737,1737, 303mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 340,000", 3,Venta,18.441375,-69.9697149
1738,1738, 191mt, 4,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 240,000", 3,Venta,null,null
1739,1739, 285mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 450,000", 3,Venta,18.441375,-69.9697149
1740,1740, 164mt, 4,"Miramar, Santo Domingo De Guzmán","RD$ 5,800,000", 3,Venta,18.4322007,-69.9606552
1741,1741, 315mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 380,000", 3,Venta,18.4772093,-69.8949479
1742,1742, 118mt, 2,"Alma Rosa Ii, Santo Domingo Este","RD$ 3,300,000", 3,Venta,18.487125,-69.8502758
1743,1743, 142mt, 1,"Boca Chica, Boca Chica","US$ 70,000", 2,Venta,18.45369,-69.6111219
1744,1744, 192mt, 3,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 240,000", 3,Venta,null,null
1745,1745, 130mt, 2,"Villa Faro, Santo Domingo Este","RD$ 3,569,800", 3,Venta,18.4947908,-69.8321047
1746,1746, 132mt, 2,"Villa Faro, Santo Domingo Este","RD$ 4,616,100", 3,Venta,18.4947908,-69.8321047
1747,1747, 169mt, 2,"Ensanche Naco, Santo Domingo De Guzmán","US$ 210,000", 3,Venta,18.48063285,-69.9245812964471
1748,1748, 249mt, 3,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 320,000", 3,Venta,null,null
1749,1749, 84mt, 2,"Villa Faro, Santo Domingo Este","RD$ 2,200,000", 2,Venta,18.4947908,-69.8321047
1750,1750, 84mt, 2,"Villa Faro, Santo Domingo Este","RD$ 2,400,000", 2,Venta,18.4947908,-69.8321047
1751,1751, 84mt, 2,"Villa Faro, Santo Domingo Este","RD$ 2,400,000", 2,Venta,18.4947908,-69.8321047
1752,1752, 86mt, 2,"Urbanización Real, Santo Domingo De Guzmán","US$ 93,000", 1,Venta,18.4428514,-69.9757123
1753,1753, 128mt, 2,"Bella Vista, Santo Domingo De Guzmán","US$ 1,250", 2,Alquiler Línea Blanca,18.4522046,-69.9484723
1754,1754, 86mt, 2,"Villa Faro, Santo Domingo Este","RD$ 2,400,000", 2,Venta,18.4947908,-69.8321047
1755,1755, 289mt, 4,"Bella Vista, Santo Domingo De Guzmán","US$ 420,000", 4,Venta,18.4522046,-69.9484723
1756,1756, 130mt, 2,"Vista Hermosa, Santo Domingo Este","RD$ 3,800,000", 3,Venta,18.519386,-69.8523773
1757,1757, 255mt, 2,"Vista Hermosa, Santo Domingo Este","RD$ 5,147,600", 3,Venta,18.519386,-69.8523773
